Transaction ID,Date,Time,Store ID,Product ID,Quantity Sold,Price per Unit,Total Sales,Discount,Payment Method,Customer ID
T002999,2021-05-05,12:18 PM,S001,P005,2,56186.72,112373.44,5343.85,Cash,C0030
T002249,2023-03-31,04:54 PM,S003,P00115,1,88084.27,88084.27,6421.75,Credit Card,C00509
T001439,2022-01-02,11:32 AM,S005,P00128,4,79335.28,317341.12,78613.89,Debit Card,C00199
T001913,2021-06-08,07:54 PM,S004,P00131,3,24374.23,73122.69,3181.24,Mobile Payment,C00100
T003562,2021-10-23,01:16 PM,S003,P00215,1,94429.7,94429.7,6851.1,Credit Card,C00151
T006968,2023-10-21,01:20 PM,S005,P00282,3,98732.14,296196.42,60406.2,Credit Card,C00240
T002067,2023-11-24,12:31 PM,S003,P00292,4,13512.96,54051.84,1203.97,Mobile Payment,C00231
T006011,2022-04-14,01:37 PM,S001,P00236,1,53506.06,53506.06,13531.03,Debit Card,C00426
T004040,2022-08-06,04:46 PM,S003,P00283,1,1330.34,1330.34,54.2,Credit Card,C00485
T006511,2022-01-08,05:39 PM,S002,P00172,5,68809.69,344048.45,89992.27,Mobile Payment,C00664
T002179,2021-07-14,10:31 AM,S005,P00226,3,6824.05,20472.15,814.99,Credit Card,C00539
T003036,2022-09-30,03:03 PM,S004,P0045,1,5179.88,5179.88,839.68,Debit Card,C00254
T005018,2024-04-27,06:36 PM,S004,P0010,5,55469.48,277347.4,73986.44,Debit Card,C00278
T00611,2022-11-29,12:15 PM,S005,P00227,1,48784.42,48784.42,9891.87,Mobile Payment,C0010
T005940,2022-03-06,03:03 PM,S005,P00141,4,83267.37,333069.48,85350.5,Debit Card,C00325
T003467,2024-03-18,05:51 PM,S004,P00158,2,3226.22,6452.44,214.11,Credit Card,C00379
T006318,2021-03-24,01:51 PM,S005,P00263,1,78779.11,78779.11,11038.65,Cash,C00229
T005178,2023-11-14,05:22 PM,S003,P00264,2,37286.92,74573.84,4139.55,Debit Card,C0046
T001858,2021-10-06,06:39 PM,S002,P00150,5,92695.58,463477.9,112446.43,Mobile Payment,C00359
T002381,2024-03-05,04:46 PM,S002,P0062,3,32964.11,98892.33,3785.49,Cash,C00576
T006698,2024-05-02,12:07 PM,S002,P00194,4,69083.1,276332.4,25306.18,Mobile Payment,C00658
T001775,2022-11-15,09:19 PM,S004,P0064,2,37265.25,74530.5,14215.35,Debit Card,C00397
T006260,2024-04-01,02:00 PM,S003,P00272,3,10613.26,31839.78,2957.46,Debit Card,C0022
T003951,2022-07-29,01:13 PM,S003,P00120,5,85554.36,427771.8,43050.62,Mobile Payment,C0012
T004824,2021-12-14,08:55 PM,S002,P0057,1,23817.71,23817.71,869.98,Credit Card,C00266
T00335,2022-10-26,04:19 PM,S003,P0076,3,91976.05,275928.15,16024.2,Credit Card,C00545
T005030,2022-04-24,08:43 PM,S002,P00290,2,80238.44,160476.88,21999.4,Mobile Payment,C00171
T006212,2023-04-04,07:54 PM,S002,P00296,1,47516.05,47516.05,9605.18,Credit Card,C00466
T004364,2021-11-10,02:33 PM,S002,P00133,1,8128.24,8128.24,2244.91,Cash,C00333
T00824,2023-11-02,01:15 PM,S002,P00162,2,89397.44,178794.88,24319.06,Cash,C00673
T00989,2023-01-14,12:49 PM,S003,P00293,4,91558.21,366232.84,41333.11,Cash,C00439
T006902,2022-05-22,05:17 PM,S005,P0067,2,62378.59,124757.18,15604.94,Debit Card,C00291
T00194,2024-05-03,06:26 PM,S004,P0083,2,16787.76,33575.52,1911.07,Debit Card,C00230
T004590,2023-03-27,04:23 PM,S002,P00124,1,75039.58,75039.58,9331.13,Debit Card,C00525
T001385,2021-09-21,08:49 PM,S001,P00164,5,72269.58,361347.9,64479.97,Debit Card,C00266
T002265,2022-04-26,09:53 PM,S003,P00290,3,88407.14,265221.42,59265.22,Mobile Payment,C00435
T002410,2023-03-28,08:16 PM,S003,P00196,3,84182.2,252546.6,14208.98,Debit Card,C00625
T002807,2024-04-14,04:47 PM,S004,P00105,3,2486.75,7460.25,956.22,Credit Card,C00432
T00723,2023-03-05,05:30 PM,S004,P00165,3,83503.0,250509.0,628.81,Debit Card,C00382
T00379,2021-10-28,03:20 PM,S004,P00203,3,30129.23,90387.69,13518.71,Credit Card,C00600
T005322,2022-10-11,08:54 PM,S001,P00257,1,79522.49,79522.49,12858.64,Cash,C00476
T004872,2024-04-27,02:52 PM,S005,P00146,1,9992.36,9992.36,2114.43,Cash,C00145
T00433,2023-10-13,02:27 PM,S001,P0047,1,36352.72,36352.72,1021.77,Credit Card,C00380
T002623,2022-12-07,07:38 PM,S001,P0028,3,21268.48,63805.44,11884.99,Mobile Payment,C00548
T003703,2024-02-05,11:32 AM,S003,P0057,1,11053.69,11053.69,2453.84,Debit Card,C00206
T00940,2021-05-27,07:20 PM,S005,P00277,4,80461.28,321845.12,10057.24,Debit Card,C00563
T002669,2022-12-26,12:10 PM,S005,P00294,4,78066.18,312264.72,16548.82,Cash,C00217
T003617,2023-06-26,06:22 PM,S005,P00268,5,37143.62,185718.1,37491.88,Cash,C00174
T003349,2021-04-15,08:20 PM,S002,P00129,2,83617.72,167235.44,40983.16,Mobile Payment,C00524
T004300,2022-03-11,11:16 AM,S005,P00124,1,94787.94,94787.94,2881.09,Debit Card,C00522
T00644,2021-11-27,04:20 PM,S001,P0080,2,42315.24,84630.48,24966.95,Debit Card,C00231
T00353,2024-05-15,03:51 PM,S004,P0030,3,53137.47,159412.41,28514.88,Cash,C00463
T00727,2021-03-01,05:53 PM,S003,P0099,2,39456.29,78912.58,10330.38,Cash,C00661
T003498,2021-08-12,09:28 PM,S003,P0013,3,23708.45,71125.35,19858.53,Credit Card,C0069
T002857,2024-02-23,08:24 PM,S003,P00162,3,34124.54,102373.62,27438.79,Debit Card,C0088
T00790,2022-03-17,11:04 AM,S001,P00122,2,95257.6,190515.2,12793.37,Credit Card,C00658
T003513,2022-04-02,01:21 PM,S004,P00280,2,70077.83,140155.66,18790.41,Credit Card,C00564
T002206,2022-02-11,03:51 PM,S002,P00138,5,11684.42,58422.1,1662.31,Cash,C00137
T001684,2022-08-10,01:55 PM,S005,P0071,4,51692.13,206768.52,12346.85,Debit Card,C00664
T0060,2023-11-10,02:54 PM,S001,P00150,2,76945.64,153891.28,1804.92,Mobile Payment,C00625
T002092,2021-07-01,02:00 PM,S001,P00300,1,91809.62,91809.62,3532.92,Credit Card,C00584
T00131,2021-12-31,11:43 AM,S002,P0028,3,25331.73,75995.19,13046.36,Mobile Payment,C0059
T002163,2024-02-13,12:29 PM,S004,P00155,3,22583.33,67749.99,19519.0,Cash,C00679
T001106,2023-05-05,11:22 AM,S003,P00298,1,72238.39,72238.39,266.58,Debit Card,C00295
T0090,2023-02-06,09:01 PM,S003,P00177,5,87650.59,438252.95,26913.63,Credit Card,C00105
T001221,2021-10-14,09:00 PM,S004,P00185,1,91422.19,91422.19,16893.09,Debit Card,C00665
T006740,2023-05-10,10:38 AM,S003,P00125,2,1021.02,2042.04,517.78,Debit Card,C00109
T004078,2023-01-29,08:24 PM,S001,P00189,4,62039.77,248159.08,15976.43,Credit Card,C00158
T001393,2022-03-23,12:20 PM,S003,P0092,3,36181.76,108545.28,32365.83,Cash,C00676
T002894,2022-07-20,11:12 AM,S003,P0085,5,92512.58,462562.9,88476.24,Cash,C00155
T001937,2023-09-26,12:54 PM,S005,P00152,5,94212.86,471064.3,84340.28,Mobile Payment,C00678
T00996,2022-02-04,10:00 AM,S001,P00120,5,54268.66,271343.3,39034.04,Mobile Payment,C00264
T001061,2022-01-11,03:06 PM,S003,P00152,5,46038.39,230191.95,26735.84,Credit Card,C00499
T004477,2022-03-03,02:42 PM,S003,P00100,2,5595.75,11191.5,2758.27,Credit Card,C00537
T002732,2022-04-22,09:48 PM,S001,P00151,5,51450.75,257253.75,49229.04,Mobile Payment,C00529
T00954,2021-10-17,11:53 AM,S002,P00263,5,40141.4,200707.0,7674.32,Debit Card,C00562
T003755,2021-03-19,02:14 PM,S003,P00113,4,56794.38,227177.52,55938.79,Cash,C00592
T005918,2022-12-07,07:33 PM,S005,P0055,5,42546.58,212732.9,54654.37,Debit Card,C00332
T002286,2023-10-03,01:53 PM,S003,P005,5,66242.03,331210.15,47271.23,Debit Card,C00297
T002046,2024-07-18,08:15 PM,S003,P00297,2,98272.99,196545.98,6536.97,Debit Card,C00523
T003916,2022-11-24,03:41 PM,S004,P00221,2,10915.5,21831.0,610.99,Credit Card,C00445
T002802,2023-07-26,01:16 PM,S003,P009,4,66320.37,265281.48,9162.73,Debit Card,C00462
T001091,2021-11-19,12:33 PM,S001,P00246,4,22570.41,90281.64,10749.28,Cash,C00302
T00696,2023-11-21,10:10 AM,S001,P00154,2,23233.54,46467.08,13737.09,Cash,C00430
T005129,2023-11-04,02:16 PM,S005,P00126,4,21589.25,86357.0,8825.46,Debit Card,C00483
T00896,2021-11-10,12:01 PM,S003,P0014,4,48126.12,192504.48,12619.2,Cash,C00452
T001450,2022-06-29,05:10 PM,S002,P0036,1,8225.35,8225.35,1975.93,Cash,C00481
T005718,2021-09-15,03:01 PM,S002,P00117,3,1767.55,5302.65,1174.72,Cash,C00365
T00122,2023-10-26,04:43 PM,S005,P00184,5,37289.64,186448.2,12789.89,Mobile Payment,C0046
T002212,2022-06-07,01:46 PM,S003,P00216,1,92078.46,92078.46,26038.55,Cash,C00147
T005190,2021-02-23,09:16 PM,S002,P00289,1,6114.1,6114.1,1466.36,Cash,C0067
T002787,2023-09-05,11:37 AM,S001,P00205,5,28406.71,142033.55,10615.41,Cash,C00323
T002119,2022-05-09,10:11 AM,S004,P00178,3,14625.28,43875.84,1246.37,Mobile Payment,C00541
T005626,2022-12-19,04:57 PM,S001,P0050,2,92216.53,184433.06,19702.15,Mobile Payment,C00124
T002750,2021-04-28,01:58 PM,S002,P00119,1,87606.44,87606.44,23367.9,Cash,C00639
T002609,2022-05-10,04:15 PM,S001,P0073,5,12060.67,60303.35,932.39,Credit Card,C0056
T006867,2022-07-30,09:27 PM,S003,P00110,2,89654.8,179309.6,18347.75,Mobile Payment,C00127
T006604,2022-03-22,02:27 PM,S005,P00281,5,76477.82,382389.1,86661.15,Mobile Payment,C00358
T00957,2023-01-15,01:18 PM,S002,P00108,2,53587.74,107175.48,13571.36,Mobile Payment,C0081
T002591,2023-06-08,12:43 PM,S002,P00137,1,23165.94,23165.94,2982.41,Cash,C00349
T005738,2021-09-22,05:15 PM,S004,P002,2,32004.13,64008.26,16448.57,Cash,C00147
T004207,2021-06-09,12:11 PM,S004,P00278,5,16006.51,80032.55,5433.32,Debit Card,C00570
T003083,2021-11-21,05:32 PM,S003,P00252,5,81777.91,408889.55,84790.88,Debit Card,C0019
T00891,2021-12-11,06:43 PM,S001,P00236,4,54086.71,216346.84,16335.84,Credit Card,C00604
T006034,2024-05-29,05:38 PM,S001,P0012,4,82945.37,331781.48,92955.79,Debit Card,C00477
T006677,2023-10-31,12:42 PM,S004,P00146,4,64856.52,259426.08,69135.25,Cash,C00461
T002510,2023-05-26,10:50 AM,S005,P00188,2,77778.14,155556.28,38337.4,Credit Card,C00499
T00145,2024-06-06,02:41 PM,S002,P00236,1,65869.45,65869.45,6986.78,Debit Card,C00625
T001730,2023-05-26,10:11 AM,S003,P0094,1,29350.97,29350.97,1856.13,Cash,C00516
T001540,2022-03-22,05:26 PM,S002,P0025,1,51348.05,51348.05,15031.63,Cash,C00590
T004349,2022-04-27,07:31 PM,S003,P0056,5,79979.93,399899.65,114139.94,Mobile Payment,C00678
T005507,2023-07-20,04:39 PM,S004,P00233,5,59433.01,297165.05,5961.91,Cash,C00442
T004120,2021-02-13,11:24 AM,S004,P0034,3,43676.66,131029.98,24391.4,Cash,C00570
T00269,2021-11-16,03:14 PM,S002,P00254,1,25469.22,25469.22,5475.72,Debit Card,C00126
T00292,2024-06-28,02:35 PM,S002,P00165,3,86568.58,259705.74,38286.06,Cash,C00154
T00576,2023-12-10,04:51 PM,S005,P00220,1,45255.7,45255.7,3442.05,Debit Card,C00406
T005531,2022-08-15,04:56 PM,S003,P00157,4,24582.43,98329.72,20844.01,Credit Card,C00380
T005997,2021-10-16,09:29 PM,S005,P00126,4,2319.87,9279.48,2724.7,Cash,C00341
T002869,2022-05-18,12:16 PM,S003,P0055,5,28043.06,140215.3,12356.16,Mobile Payment,C00371
T004135,2024-02-15,01:35 PM,S004,P00189,2,61057.68,122115.36,5130.01,Credit Card,C00454
T002377,2024-04-09,12:27 PM,S003,P00291,4,98537.31,394149.24,21443.65,Debit Card,C00634
T003495,2023-11-19,01:59 PM,S002,P00171,1,38713.02,38713.02,1103.29,Credit Card,C00214
T00402,2021-04-22,01:10 PM,S003,P00178,2,10605.87,21211.74,2948.35,Debit Card,C0064
T004537,2023-05-27,12:57 PM,S005,P00159,2,62376.69,124753.38,16511.35,Credit Card,C00212
T006351,2023-01-14,12:11 PM,S005,P0050,4,70864.78,283459.12,13066.89,Cash,C00548
T006385,2021-06-17,09:33 PM,S004,P00147,5,91926.85,459634.25,65626.33,Mobile Payment,C00100
T001373,2024-04-12,11:51 AM,S003,P0011,3,22624.65,67873.95,1797.04,Cash,C0026
T003825,2021-03-10,03:39 PM,S004,P00216,1,33375.57,33375.57,9351.25,Credit Card,C00112
T003379,2021-10-15,02:27 PM,S004,P0053,1,86493.91,86493.91,12887.4,Cash,C00565
T003568,2023-10-24,06:22 PM,S001,P00197,2,66000.58,132001.16,5898.63,Cash,C002
T001590,2022-11-30,11:57 AM,S002,P00262,3,81908.1,245724.3,50308.59,Cash,C00542
T003730,2023-05-04,02:05 PM,S003,P00278,5,71119.32,355596.6,47512.31,Mobile Payment,C00195
T006856,2021-11-29,04:25 PM,S004,P0055,1,14543.34,14543.34,3717.36,Debit Card,C00121
T002950,2024-04-09,11:28 AM,S004,P00118,3,47214.1,141642.3,1131.2,Cash,C00344
T004867,2021-12-07,12:20 PM,S003,P00112,1,46300.3,46300.3,1258.56,Mobile Payment,C00246
T001885,2021-09-08,03:12 PM,S005,P0061,5,35622.69,178113.45,26310.76,Debit Card,C0018
T004587,2022-05-25,03:58 PM,S003,P00141,2,78029.41,156058.82,2452.57,Mobile Payment,C00226
T004827,2023-02-17,11:04 AM,S005,P0081,3,85218.0,255654.0,7597.05,Mobile Payment,C00275
T00700,2022-05-26,08:13 PM,S002,P0048,1,57088.69,57088.69,965.32,Debit Card,C00203
T005839,2023-07-27,09:26 PM,S003,P00223,1,49131.77,49131.77,1983.99,Credit Card,C00192
T003312,2023-02-06,09:58 PM,S003,P0065,1,80431.92,80431.92,1324.27,Mobile Payment,C00280
T006356,2022-07-31,09:37 PM,S005,P0076,4,91797.15,367188.6,8479.75,Mobile Payment,C0012
T005241,2024-03-20,04:48 PM,S003,P00294,4,34082.58,136330.32,13592.14,Debit Card,C0083
T002395,2022-11-25,10:23 AM,S005,P0088,2,62916.34,125832.68,26483.43,Credit Card,C00645
T001967,2022-08-29,04:03 PM,S001,P0022,1,75528.16,75528.16,13242.87,Credit Card,C00611
T00244,2021-03-09,11:24 AM,S002,P0018,1,42850.29,42850.29,12205.0,Debit Card,C00358
T003564,2021-03-31,04:53 PM,S002,P00259,3,13938.51,41815.53,11809.04,Mobile Payment,C00462
T004158,2021-03-03,08:07 PM,S003,P00199,3,47317.08,141951.24,22600.56,Cash,C00101
T006022,2023-05-16,12:40 PM,S001,P00284,4,77106.2,308424.8,22004.34,Cash,C00354
T006204,2022-04-29,04:23 PM,S003,P00212,3,40632.64,121897.92,34183.82,Cash,C00470
T002578,2021-12-10,02:21 PM,S002,P00193,4,12343.5,49374.0,10126.86,Cash,C00557
T004675,2023-08-18,10:05 AM,S005,P0068,4,31291.72,125166.88,18086.98,Cash,C00575
T006505,2023-04-19,12:21 PM,S005,P00180,3,9672.34,29017.02,2715.87,Credit Card,C00571
T006025,2021-03-13,05:25 PM,S001,P00111,2,46489.52,92979.04,5449.04,Mobile Payment,C00294
T001824,2021-03-17,06:03 PM,S004,P008,3,14253.95,42761.85,5615.65,Credit Card,C00189
T006103,2023-12-08,03:46 PM,S002,P00236,2,93604.87,187209.74,51651.68,Debit Card,C00166
T003178,2022-07-12,08:30 PM,S002,P00253,3,31627.54,94882.62,26481.22,Credit Card,C00195
T001038,2021-01-13,10:17 AM,S002,P00121,1,4722.14,4722.14,1291.12,Debit Card,C00212
T003546,2021-01-18,05:01 PM,S001,P0059,2,74573.41,149146.82,18945.71,Cash,C00138
T006826,2022-12-08,09:12 PM,S004,P0036,2,9954.88,19909.76,169.71,Cash,C00543
T002301,2021-01-29,08:51 PM,S002,P00173,4,78660.17,314640.68,77300.28,Debit Card,C00525
T003355,2023-09-12,07:55 PM,S005,P00113,5,18479.26,92396.3,8203.19,Mobile Payment,C00293
T00578,2021-04-30,01:15 PM,S004,P00285,2,74191.92,148383.84,12312.74,Debit Card,C00151
T003543,2021-04-29,05:48 PM,S004,P0016,4,91284.34,365137.36,77494.91,Cash,C00655
T003257,2023-01-31,11:21 AM,S005,P00112,2,48181.83,96363.66,18434.47,Mobile Payment,C00506
T003601,2022-03-13,04:22 PM,S001,P00164,2,11213.45,22426.9,4383.89,Credit Card,C00333
T002765,2023-03-31,08:52 PM,S004,P0062,4,17897.18,71588.72,724.28,Cash,C00272
T002491,2021-11-30,03:54 PM,S004,P00127,1,86698.28,86698.28,22540.08,Credit Card,C00135
T004287,2023-11-20,09:22 PM,S003,P00277,1,42389.57,42389.57,12512.03,Debit Card,C00363
T006482,2023-05-14,02:58 PM,S002,P00116,2,42308.86,84617.72,1378.39,Credit Card,C00351
T001972,2022-02-17,06:30 PM,S004,P0016,1,9704.61,9704.61,702.4,Cash,C00450
T004435,2021-04-03,07:34 PM,S004,P00283,4,8756.91,35027.64,8474.36,Debit Card,C00660
T003458,2023-12-06,07:02 PM,S001,P00121,4,92207.48,368829.92,22034.93,Cash,C0075
T00692,2024-02-07,01:46 PM,S002,P00105,2,14140.03,28280.06,2668.42,Cash,C00521
T0074,2024-07-13,09:17 PM,S001,P00217,4,52681.8,210727.2,39091.77,Debit Card,C00398
T002076,2022-03-29,10:37 AM,S005,P0099,1,73732.83,73732.83,3512.37,Debit Card,C00145
T003308,2024-05-15,11:23 AM,S004,P00108,1,20431.21,20431.21,5855.78,Credit Card,C00480
T004593,2022-01-30,12:22 PM,S003,P00259,3,54095.92,162287.76,13767.01,Cash,C00298
T005840,2021-07-10,05:24 PM,S001,P00247,1,22671.43,22671.43,4830.31,Cash,C00109
T002458,2023-03-30,05:59 PM,S004,P00230,2,55199.56,110399.12,28763.88,Cash,C00655
T004439,2021-09-30,07:04 PM,S001,P00244,3,74913.58,224740.74,60952.21,Mobile Payment,C00493
T003091,2022-05-03,08:50 PM,S004,P00162,3,5788.59,17365.77,888.05,Debit Card,C00281
T0075,2022-03-19,02:05 PM,S002,P00109,2,82334.53,164669.06,37752.51,Mobile Payment,C00600
T005542,2021-05-18,03:31 PM,S003,P00163,5,68014.38,340071.9,69160.75,Credit Card,C00381
T005412,2021-11-05,04:25 PM,S001,P0018,2,16650.64,33301.28,8966.0,Cash,C00442
T002539,2021-05-05,02:41 PM,S004,P00262,4,13801.24,55204.96,14069.28,Mobile Payment,C00592
T004588,2024-06-09,08:03 PM,S003,P00248,1,34611.95,34611.95,8834.02,Mobile Payment,C00237
T00340,2024-03-04,06:47 PM,S003,P00158,3,61917.32,185751.96,7304.34,Cash,C0053
T002658,2021-04-24,02:35 PM,S001,P0013,1,95474.11,95474.11,13024.58,Mobile Payment,C00189
T003759,2023-06-18,07:41 PM,S005,P00114,4,31902.13,127608.52,34942.0,Debit Card,C00561
T001374,2022-01-07,05:15 PM,S001,P0072,1,3901.58,3901.58,797.21,Credit Card,C00499
T00814,2023-01-13,11:40 AM,S004,P00113,3,41012.34,123037.02,26516.81,Cash,C00322
T00768,2021-11-30,06:30 PM,S002,P00207,2,65547.71,131095.42,7619.66,Cash,C00628
T001494,2021-04-14,09:22 PM,S005,P00196,4,20622.34,82489.36,6587.92,Debit Card,C00209
T004761,2022-12-12,10:21 AM,S003,P0022,4,92866.14,371464.56,41716.48,Cash,C0079
T003859,2024-05-29,09:11 PM,S001,P00133,3,61929.01,185787.03,15938.05,Credit Card,C00432
T00542,2023-02-17,11:52 AM,S001,P00206,4,58604.6,234418.4,51950.88,Debit Card,C00540
T002094,2024-05-15,06:06 PM,S001,P0054,5,50668.55,253342.75,58572.54,Mobile Payment,C00503
T003732,2021-03-11,08:05 PM,S001,P00121,5,51149.38,255746.9,67395.13,Credit Card,C00508
T004792,2022-04-06,12:31 PM,S002,P00227,2,84563.31,169126.62,39594.15,Cash,C00563
T006352,2021-10-14,05:04 PM,S003,P00205,2,94888.65,189777.3,34209.15,Credit Card,C00100
T005075,2022-09-03,02:24 PM,S004,P00239,1,68236.36,68236.36,5465.68,Credit Card,C00182
T004813,2023-07-09,09:56 PM,S004,P00288,4,69505.93,278023.72,56475.3,Cash,C0031
T002125,2021-10-22,01:17 PM,S004,P00251,3,98027.24,294081.72,26077.95,Mobile Payment,C00428
T006663,2024-04-12,09:27 PM,S004,P0081,3,44539.9,133619.7,38107.27,Mobile Payment,C0099
T003063,2022-07-06,09:31 PM,S004,P0035,2,5670.51,11341.02,2422.56,Mobile Payment,C006
T004839,2022-08-21,05:27 PM,S001,P002,4,85115.71,340462.84,33181.07,Credit Card,C00395
T00311,2023-05-25,12:40 PM,S001,P00264,2,27619.6,55239.2,14853.18,Debit Card,C00254
T001756,2021-08-07,11:04 AM,S002,P00136,5,97106.01,485530.05,142709.06,Debit Card,C00119
T001336,2023-07-02,10:01 AM,S004,P00144,4,45095.42,180381.68,37791.97,Mobile Payment,C00675
T006394,2024-03-14,08:17 PM,S002,P00182,3,69225.56,207676.68,53747.46,Credit Card,C00306
T004075,2022-03-07,03:01 PM,S001,P00121,4,64254.35,257017.4,59305.79,Credit Card,C00653
T002309,2021-08-21,10:56 AM,S001,P00299,3,81155.8,243467.4,43945.82,Mobile Payment,C0048
T003654,2022-03-01,07:30 PM,S001,P00217,2,89438.54,178877.08,15240.05,Mobile Payment,C0059
T0013,2021-02-25,11:50 AM,S003,P00113,5,13525.87,67629.35,7315.16,Debit Card,C00432
T002030,2024-06-18,03:42 PM,S004,P0039,3,35408.3,106224.9,11706.03,Cash,C0073
T002566,2023-03-03,11:25 AM,S001,P00284,5,56749.73,283748.65,7659.24,Credit Card,C00288
T00643,2024-06-26,09:35 PM,S001,P0095,4,23103.22,92412.88,3045.26,Mobile Payment,C00548
T006127,2022-12-02,10:15 AM,S005,P00173,3,79290.16,237870.48,45442.72,Debit Card,C00382
T005131,2021-01-26,12:22 PM,S001,P00107,3,27167.68,81503.04,12618.82,Cash,C007
T002842,2021-06-20,07:25 PM,S003,P0044,3,7712.14,23136.42,760.21,Mobile Payment,C0038
T002740,2024-07-14,01:15 PM,S005,P00251,2,54550.54,109101.08,15473.74,Cash,C00114
T004298,2022-12-20,06:37 PM,S002,P00203,3,76782.41,230347.23,19377.72,Debit Card,C00180
T001512,2021-09-23,03:15 PM,S004,P00124,5,50101.16,250505.8,11148.46,Credit Card,C00352
T006940,2021-02-14,06:36 PM,S001,P00207,4,49770.49,199081.96,46220.51,Debit Card,C00357
T005577,2024-03-13,11:58 AM,S005,P0053,5,70528.65,352643.25,93018.99,Mobile Payment,C00550
T006892,2024-06-30,04:24 PM,S004,P0091,4,77157.49,308629.96,22609.99,Cash,C00680
T001972,2022-10-10,07:14 PM,S004,P0016,3,60620.35,181861.05,47189.95,Cash,C0020
T002075,2023-04-05,11:06 AM,S005,P0069,5,67998.33,339991.65,12197.47,Mobile Payment,C00530
T001230,2021-07-17,05:43 PM,S005,P00239,5,82865.92,414329.6,5210.66,Cash,C0013
T003971,2021-10-05,05:40 PM,S001,P00232,2,5498.67,10997.34,592.28,Cash,C0030
T00936,2023-06-05,06:35 PM,S002,P00224,2,68483.82,136967.64,22096.09,Cash,C00495
T004553,2023-02-25,03:16 PM,S002,P00106,1,5816.22,5816.22,826.92,Mobile Payment,C00653
T00402,2024-04-06,11:03 AM,S005,P00212,1,98527.65,98527.65,23940.28,Cash,C00373
T002011,2021-03-08,02:10 PM,S002,P00241,4,2054.28,8217.12,798.56,Credit Card,C00154
T006879,2023-07-03,11:57 AM,S003,P00167,2,77671.43,155342.86,44475.91,Credit Card,C00232
T002411,2023-07-31,10:00 AM,S001,P00193,3,29198.23,87594.69,10497.65,Mobile Payment,C0075
T003591,2021-09-26,12:09 PM,S005,P00245,4,26520.67,106082.68,2609.59,Cash,C00512
T002673,2022-10-11,04:21 PM,S002,P00295,1,36318.23,36318.23,3907.69,Debit Card,C00382
T001399,2024-01-20,03:13 PM,S005,P00290,5,85294.43,426472.15,97543.48,Cash,C00489
T006906,2022-01-08,11:54 AM,S005,P00283,2,70965.8,141931.6,5972.39,Cash,C00587
T004578,2021-09-18,04:59 PM,S005,P00110,4,73102.04,292408.16,85397.27,Debit Card,C00163
T00455,2021-10-27,05:15 PM,S001,P00106,5,31021.13,155105.65,8112.77,Cash,C0015
T003293,2022-09-26,11:01 AM,S002,P0057,4,1557.6,6230.4,1539.43,Cash,C00428
T003428,2023-08-28,12:28 PM,S003,P0025,5,9671.92,48359.6,8795.77,Credit Card,C00125
T00185,2022-04-27,10:09 AM,S004,P0020,2,6908.63,13817.26,1089.15,Mobile Payment,C00657
T001758,2023-06-29,08:14 PM,S002,P0088,1,34927.56,34927.56,7663.39,Cash,C00612
T00278,2024-07-16,06:41 PM,S002,P00236,1,76485.87,76485.87,16092.14,Mobile Payment,C00671
T003814,2022-12-23,08:15 PM,S004,P0049,5,5055.58,25277.9,3854.6,Credit Card,C00516
T003173,2021-09-05,03:37 PM,S003,P00188,5,97749.77,488748.85,36287.77,Debit Card,C00113
T006117,2022-06-16,04:29 PM,S005,P00167,4,3245.32,12981.28,683.49,Debit Card,C00190
T005611,2021-04-02,06:31 PM,S001,P00104,5,38509.89,192549.45,5297.16,Credit Card,C00477
T004333,2021-08-18,09:19 PM,S002,P00241,2,90266.8,180533.6,43502.1,Mobile Payment,C0058
T006078,2023-11-03,10:42 AM,S003,P00152,2,39245.09,78490.18,12314.88,Cash,C00378
T002247,2024-04-19,01:54 PM,S005,P00186,4,63210.8,252843.2,68825.82,Debit Card,C00145
T00328,2023-03-02,09:57 PM,S003,P00208,4,8927.98,35711.92,3965.43,Mobile Payment,C00263
T002846,2021-01-12,01:08 PM,S001,P00190,2,90173.15,180346.3,17633.75,Debit Card,C00367
T005697,2023-06-03,07:03 PM,S001,P00242,3,82843.28,248529.84,40425.83,Credit Card,C00484
T001521,2023-08-26,12:33 PM,S003,P0063,2,50953.86,101907.72,187.31,Cash,C00311
T002838,2021-10-09,09:08 PM,S003,P0087,3,53696.46,161089.38,34203.93,Mobile Payment,C00626
T006499,2024-02-24,09:21 PM,S005,P00240,1,7081.72,7081.72,56.3,Cash,C00586
T002972,2022-04-10,11:07 AM,S004,P00242,2,75182.28,150364.56,6240.68,Mobile Payment,C00453
T006264,2022-07-04,02:21 PM,S003,P00246,2,68311.44,136622.88,13056.66,Mobile Payment,C00299
T004710,2023-01-28,07:37 PM,S004,P00134,1,99338.36,99338.36,23780.17,Cash,C00108
T003084,2024-04-03,05:03 PM,S001,P00256,5,97694.19,488470.95,146050.25,Debit Card,C00349
T003711,2021-10-24,10:08 AM,S005,P007,5,11248.04,56240.2,1436.33,Credit Card,C00175
T004826,2023-04-10,04:21 PM,S005,P0067,5,22182.72,110913.6,18833.79,Mobile Payment,C0048
T002267,2023-04-13,07:53 PM,S004,P00275,3,17811.1,53433.3,4474.08,Credit Card,C00263
T004742,2021-04-11,02:26 PM,S002,P00144,2,1956.0,3912.0,87.16,Credit Card,C00563
